Archivo,Tiempo (segundos),Calidad
100-800-004.txt,2.22442,100
100-800-005.txt,2.27783,100
100-800-006.txt,2.23465,100
100-800-007.txt,2.23732,100
100-800-008.txt,2.22342,100
100-800-009.txt,2.2649,100
100-800-010.txt,2.24353,100
100-800-011.txt,2.23899,100
100-800-012.txt,2.26501,100
100-800-013.txt,2.25021,100
100-800-014.txt,2.28126,100
100-800-015.txt,2.25067,100
100-800-016.txt,2.23311,100
100-800-017.txt,2.27959,100
100-800-018.txt,2.25322,100
100-800-019.txt,2.24953,100
100-800-020.txt,2.22752,100
100-800-021.txt,2.24204,100
100-800-022.txt,2.24028,100
100-800-023.txt,2.24955,100
100-800-024.txt,2.22222,100
100-800-025.txt,2.24284,100
100-800-026.txt,2.24233,100
100-800-027.txt,2.31446,100
100-800-028.txt,2.33912,100
100-800-029.txt,2.24335,100
100-800-030.txt,2.21829,100
100-800-031.txt,2.25254,100
100-800-032.txt,2.25055,100
100-800-033.txt,2.23131,100
100-800-034.txt,2.23726,100
100-800-035.txt,2.22176,100
100-800-036.txt,2.23536,100
100-800-037.txt,2.24486,100
100-800-038.txt,2.22517,100
100-800-039.txt,2.22037,100
100-800-040.txt,2.25623,100
100-800-041.txt,2.24156,100
100-800-042.txt,2.23918,100
100-800-043.txt,2.25397,100
100-800-044.txt,2.23736,100
100-800-045.txt,2.24212,100
100-800-046.txt,2.25198,100
100-800-047.txt,2.26712,100
100-800-048.txt,2.2585,100
100-800-049.txt,2.25606,100
100-800-050.txt,2.21886,100
100-800-051.txt,2.23468,100
100-800-052.txt,2.24207,100
100-800-053.txt,2.24171,100
100-800-054.txt,2.27012,100
100-800-055.txt,2.25963,100
100-800-056.txt,2.22622,100
100-800-057.txt,2.24318,100
100-800-058.txt,2.25229,100
100-800-059.txt,2.23511,100
100-800-060.txt,2.23699,100
100-800-061.txt,2.25274,100
100-800-062.txt,2.23118,100
100-800-063.txt,2.22915,100
100-800-064.txt,2.20731,100
100-800-065.txt,2.23715,100
100-800-066.txt,2.22516,100
100-800-067.txt,2.26271,100
100-800-068.txt,2.25939,100
100-800-069.txt,2.23106,100
100-800-070.txt,2.34846,100
100-800-071.txt,2.23537,100
100-800-072.txt,2.24007,100
100-800-073.txt,2.23114,100
100-800-074.txt,2.23505,100
100-800-075.txt,2.24844,100
100-800-076.txt,2.24613,100
100-800-077.txt,2.22765,100
100-800-078.txt,2.24793,100
100-800-079.txt,2.22966,100
100-800-080.txt,2.24252,100
100-800-081.txt,2.23255,100
100-800-082.txt,2.22194,100
100-800-083.txt,2.21768,100
100-800-084.txt,2.23716,100
100-800-085.txt,2.25177,100
100-800-086.txt,2.24027,100
100-800-087.txt,2.21999,100
100-800-088.txt,2.22893,100
100-800-089.txt,2.22669,100
100-800-090.txt,2.24243,100
100-800-091.txt,2.23062,100
100-800-092.txt,2.23709,100
100-800-093.txt,2.22589,100
100-800-094.txt,2.25961,100
100-800-095.txt,2.2425,100
100-800-096.txt,2.23355,100
100-800-097.txt,2.31685,100
100-800-098.txt,2.24967,100
100-800-099.txt,2.23255,100
100-800-100.txt,2.22076,100
200-300-001.txt,0.619898,189
200-300-002.txt,0.617549,184
200-300-003.txt,0.619621,186
200-300-004.txt,0.618083,190
200-300-005.txt,0.617798,185
200-300-006.txt,0.608212,182
200-300-007.txt,0.605784,176
200-300-008.txt,0.616393,183
200-300-009.txt,0.619331,180
200-300-010.txt,0.606929,185
200-300-011.txt,0.611109,182
200-300-012.txt,0.618346,181
200-300-013.txt,0.621798,184
200-300-014.txt,0.621178,181
200-300-015.txt,0.621439,183
200-300-016.txt,0.618776,190
200-300-017.txt,0.62126,186
200-300-018.txt,0.607821,182
200-300-019.txt,0.613343,185
200-300-020.txt,0.616279,179
200-300-021.txt,0.62268,184
200-300-022.txt,0.619868,188
200-300-023.txt,0.622383,184
200-300-024.txt,0.611546,188
200-300-025.txt,0.616834,183
200-300-026.txt,0.627053,184
200-300-027.txt,0.620521,184
200-300-028.txt,0.635033,187
200-300-029.txt,0.623083,184
200-300-030.txt,0.615611,186
200-300-031.txt,0.61277,186
200-300-032.txt,0.619405,183
200-300-033.txt,0.607543,178
200-300-034.txt,0.62249,185
200-300-035.txt,0.634661,182
200-300-036.txt,0.619004,178
200-300-037.txt,0.617324,182
200-300-038.txt,0.610262,181
200-300-039.txt,0.618147,187
200-300-040.txt,0.631942,182
200-300-041.txt,0.619645,180
200-300-042.txt,0.618414,187
200-300-043.txt,0.621861,184
200-300-044.txt,0.619583,186
200-300-045.txt,0.625379,186
200-300-046.txt,0.621007,187
200-300-047.txt,0.643806,180
200-300-048.txt,0.615158,186
200-300-049.txt,0.611744,182
200-300-050.txt,0.609303,177
200-300-051.txt,0.612513,177
200-300-052.txt,0.61308,178
200-300-053.txt,0.614433,183
200-300-054.txt,0.612569,189
200-300-055.txt,0.609112,183
200-300-056.txt,0.61807,186
200-300-057.txt,0.621715,187
200-300-058.txt,0.618517,184
200-300-059.txt,0.610754,184
200-300-060.txt,0.614447,185
200-300-061.txt,0.619079,187
200-300-062.txt,0.626649,184
200-300-063.txt,0.629029,191
200-300-064.txt,0.611993,182
200-300-065.txt,0.609874,185
200-300-066.txt,0.613703,186
200-300-067.txt,0.627047,186
200-300-068.txt,0.622825,180
200-300-069.txt,0.622305,182
200-300-070.txt,0.616281,180
200-300-071.txt,0.628319,184
200-300-072.txt,0.624553,183
200-300-073.txt,0.61654,182
200-300-074.txt,0.619628,186
200-300-075.txt,0.610209,185
200-300-076.txt,0.619122,192
200-300-077.txt,0.612441,189
200-300-078.txt,0.616288,183
200-300-079.txt,0.615486,185
200-300-080.txt,0.615317,185
200-300-081.txt,0.605556,185
200-300-082.txt,0.626626,183
200-300-083.txt,0.623032,187
200-300-084.txt,0.612027,183
200-300-085.txt,0.618798,184
200-300-086.txt,0.614262,177
200-300-087.txt,0.632034,185
200-300-088.txt,0.618643,184
200-300-089.txt,0.62038,184
200-300-090.txt,0.620749,185
200-300-091.txt,0.615902,181
200-300-092.txt,0.635959,183
200-300-093.txt,0.613459,192
200-300-094.txt,0.630212,191
200-300-095.txt,0.618812,185
200-300-096.txt,0.616217,187
200-300-097.txt,0.618544,180
200-300-098.txt,0.610962,184
200-300-099.txt,0.619305,180
200-300-100.txt,0.612679,176
200-600-001.txt,2.57513,197
200-600-002.txt,2.55854,194
200-600-003.txt,2.59797,196
200-600-004.txt,2.55215,195
200-600-005.txt,2.55891,197
200-600-006.txt,2.53678,193
200-600-007.txt,2.5694,194
200-600-008.txt,2.54674,195
200-600-009.txt,2.536,195
200-600-010.txt,2.54888,195
200-600-011.txt,2.56574,197
200-600-012.txt,2.56007,197
200-600-013.txt,2.57383,197
200-600-014.txt,2.55418,195
200-600-015.txt,2.54056,196
200-600-016.txt,2.53946,197
200-600-017.txt,2.55451,194
200-600-018.txt,2.56073,193
200-600-019.txt,2.56525,191
200-600-020.txt,2.54498,194
200-600-021.txt,2.55393,194
200-600-022.txt,2.55935,195
200-600-023.txt,2.5452,190
200-600-024.txt,2.54825,198
200-600-025.txt,2.56223,197
200-600-026.txt,2.55736,193
200-600-027.txt,2.56072,194
200-600-028.txt,2.5718,194
200-600-029.txt,2.56512,194
200-600-030.txt,2.59444,194
200-600-031.txt,2.53244,195
200-600-032.txt,2.55167,197
200-600-033.txt,2.56686,197
200-600-034.txt,2.56657,197
200-600-035.txt,2.56261,195
200-600-036.txt,2.5641,193
200-600-037.txt,2.54587,195
200-600-038.txt,2.54174,196
200-600-039.txt,2.5473,197
200-600-040.txt,2.54093,195
200-600-041.txt,2.5375,195
200-600-042.txt,2.55807,194
200-600-043.txt,2.54794,192
200-600-044.txt,2.56568,196
200-600-045.txt,2.67594,196
200-600-046.txt,2.60839,197
200-600-047.txt,2.59078,197
200-600-048.txt,2.54572,197
200-600-049.txt,2.56053,197
200-600-050.txt,2.55657,196
200-600-051.txt,2.56772,194
200-600-052.txt,2.54863,191
200-600-053.txt,2.56036,193
200-600-054.txt,2.56202,194
200-600-055.txt,2.5995,199
200-600-056.txt,2.5452,194
200-600-057.txt,2.56269,195
200-600-058.txt,2.54246,195
200-600-059.txt,2.54438,193
200-600-060.txt,2.57591,196
200-600-061.txt,2.5377,194
200-600-062.txt,2.54289,192
200-600-063.txt,2.59448,196
200-600-064.txt,2.57757,194
200-600-065.txt,2.56585,196
200-600-066.txt,2.58822,198
200-600-067.txt,2.57379,195
200-600-068.txt,2.53598,198
200-600-069.txt,2.5713,197
200-600-070.txt,2.53984,196
200-600-071.txt,2.55664,193
200-600-072.txt,2.5641,195
200-600-073.txt,2.53406,195
200-600-074.txt,2.56063,195
200-600-075.txt,2.53509,196
200-600-076.txt,2.57446,196
200-600-077.txt,2.57247,195
200-600-078.txt,2.56217,189
200-600-079.txt,2.5626,197
200-600-080.txt,2.55471,194
200-600-081.txt,2.5538,197
200-600-082.txt,2.60283,198
200-600-083.txt,2.55813,196
200-600-084.txt,2.55964,193
200-600-085.txt,2.54402,197
200-600-086.txt,2.55475,195
200-600-087.txt,2.5512,192
200-600-088.txt,2.55557,197
200-600-089.txt,2.56422,199
200-600-090.txt,2.58132,199
200-600-091.txt,2.55021,194
200-600-092.txt,2.58097,191
200-600-093.txt,2.56269,193
200-600-094.txt,2.57317,197
200-600-095.txt,2.60125,196
200-600-096.txt,2.54058,198
200-600-097.txt,2.62863,198
200-600-098.txt,2.53218,193
200-600-099.txt,2.57987,194
200-600-100.txt,2.55446,197
200-800-001.txt,4.58777,198
200-800-002.txt,4.59006,197
200-800-003.txt,4.58643,198
200-800-004.txt,4.56089,200
200-800-005.txt,4.61632,199
200-800-006.txt,4.61213,197
200-800-007.txt,4.59641,197
200-800-008.txt,4.57094,199
200-800-009.txt,4.61163,198
200-800-010.txt,4.65916,200
200-800-011.txt,4.56571,198
200-800-012.txt,4.63413,198
200-800-013.txt,4.58924,199
200-800-014.txt,4.59619,196
200-800-015.txt,4.62785,199
200-800-016.txt,4.55957,200
200-800-017.txt,4.58594,198
200-800-018.txt,4.60443,197
200-800-019.txt,4.59376,199
200-800-020.txt,4.64072,197
200-800-021.txt,4.58232,199
200-800-022.txt,4.59875,197
200-800-023.txt,4.59253,199
200-800-024.txt,4.57714,198
200-800-025.txt,4.6443,200
200-800-026.txt,4.56514,196
200-800-027.txt,4.57369,198
200-800-028.txt,4.60246,198
200-800-029.txt,4.58449,199
200-800-030.txt,4.61754,198
200-800-031.txt,4.58831,200
200-800-032.txt,4.65241,200
200-800-033.txt,4.71147,197
200-800-034.txt,4.65651,197
200-800-035.txt,4.58708,198
200-800-036.txt,4.57632,195
200-800-037.txt,4.59398,197
200-800-038.txt,4.59871,198
200-800-039.txt,4.61743,198
200-800-040.txt,4.59622,199
200-800-041.txt,4.59842,199
200-800-042.txt,4.59959,195
200-800-043.txt,4.63592,198
200-800-044.txt,4.57059,198
200-800-045.txt,4.57399,198
200-800-046.txt,4.58444,198
200-800-047.txt,4.56641,198
200-800-048.txt,4.60919,198
200-800-049.txt,4.61194,196
200-800-050.txt,4.5838,199
200-800-051.txt,4.56725,200
200-800-052.txt,4.59227,199
200-800-053.txt,4.5767,194
200-800-054.txt,4.6392,200
200-800-055.txt,4.59887,200
200-800-056.txt,4.58073,199
200-800-057.txt,4.60786,197
200-800-058.txt,4.59754,199
200-800-059.txt,4.61103,199
200-800-060.txt,4.59289,200
200-800-061.txt,4.58084,199
200-800-062.txt,4.58788,196
200-800-063.txt,4.58505,198
200-800-064.txt,4.56399,200
200-800-065.txt,4.57971,197
200-800-066.txt,4.60482,198
200-800-067.txt,4.60082,199
200-800-068.txt,4.61114,198
200-800-069.txt,4.62418,200
200-800-070.txt,4.55303,200
200-800-071.txt,4.54024,200
200-800-072.txt,4.59186,196
200-800-073.txt,4.5679,199
200-800-074.txt,4.59215,200
200-800-075.txt,4.60343,199
200-800-076.txt,4.5878,198
200-800-077.txt,4.56132,200
200-800-078.txt,4.57831,196
200-800-079.txt,4.55441,199
200-800-080.txt,4.58517,199
200-800-081.txt,4.59651,198
200-800-082.txt,4.65716,198
200-800-083.txt,4.5685,199
200-800-084.txt,4.59254,200
200-800-085.txt,4.62227,199
200-800-086.txt,4.62178,198
200-800-087.txt,4.58935,198
200-800-088.txt,4.56835,199
200-800-089.txt,4.61188,196
200-800-090.txt,4.59108,199
200-800-091.txt,4.5895,199
200-800-092.txt,4.59608,196
200-800-093.txt,4.58373,199
200-800-094.txt,4.5823,197
200-800-095.txt,4.58032,199
200-800-096.txt,4.56401,197
200-800-097.txt,4.57599,200
200-800-098.txt,4.57767,199
200-800-099.txt,4.57932,198
200-800-100.txt,4.57708,198
