Archivo,Tiempo (segundos),Calidad
200-600-087.txt,1.49224,6
200-600-088.txt,1.48406,2
200-600-089.txt,1.55811,2
200-600-090.txt,1.50715,7
200-600-091.txt,1.37612,5
200-600-092.txt,1.51715,9
200-600-093.txt,1.39455,4
200-600-094.txt,1.46784,2
200-600-095.txt,1.46638,3
200-600-096.txt,1.57958,2
200-600-097.txt,1.50483,4
200-600-098.txt,1.45467,8
200-600-099.txt,1.46957,6
200-600-100.txt,1.46285,6
200-800-001.txt,2.47276,2
200-800-002.txt,2.78681,4
200-800-003.txt,2.6696,0
200-800-004.txt,2.44996,0
200-800-005.txt,2.44001,2
200-800-006.txt,2.75517,3
200-800-007.txt,2.51741,1
200-800-008.txt,2.77816,2
200-800-009.txt,2.52826,2
200-800-010.txt,2.32698,1
200-800-011.txt,2.73706,5
200-800-012.txt,2.51705,3
200-800-013.txt,2.48888,2
200-800-014.txt,2.76262,3
200-800-015.txt,2.48505,0
200-800-016.txt,2.68792,1
200-800-017.txt,2.56522,2
200-800-018.txt,2.81354,2
200-800-019.txt,2.67096,4
200-800-020.txt,2.71274,1
200-800-021.txt,2.72984,2
200-800-022.txt,2.57363,2
200-800-023.txt,2.75438,0
200-800-024.txt,2.45429,5
200-800-025.txt,2.87886,4
200-800-026.txt,2.65963,8
200-800-027.txt,2.69535,2
200-800-028.txt,2.59577,1
200-800-029.txt,2.46213,1
200-800-030.txt,2.52897,2
200-800-031.txt,2.64165,1
200-800-032.txt,2.62879,5
200-800-033.txt,2.71881,1
200-800-034.txt,2.65676,5
200-800-035.txt,2.62768,2
200-800-036.txt,2.64203,3
200-800-037.txt,2.68227,2
200-800-038.txt,2.61113,4
200-800-039.txt,2.67331,2
200-800-040.txt,2.6817,4
200-800-041.txt,2.7124,3
200-800-042.txt,2.55611,4
200-800-043.txt,2.87046,4
200-800-044.txt,2.65634,6
200-800-045.txt,2.55406,4
200-800-046.txt,2.66046,4
200-800-047.txt,2.55086,1
200-800-048.txt,2.51109,0
200-800-049.txt,2.49058,3
200-800-050.txt,2.57964,8
200-800-051.txt,2.63946,4
200-800-052.txt,2.68959,3
200-800-053.txt,2.59757,2
200-800-054.txt,2.57022,0
200-800-055.txt,2.42996,2
200-800-056.txt,2.60349,4
200-800-057.txt,2.66897,2
200-800-058.txt,2.67992,2
200-800-059.txt,2.70249,2
200-800-060.txt,2.63375,1
200-800-061.txt,2.62592,4
200-800-062.txt,2.49143,1
200-800-063.txt,2.73108,3
200-800-064.txt,2.6088,3
200-800-065.txt,2.73829,4
200-800-066.txt,2.36826,2
200-800-067.txt,2.67694,5
200-800-068.txt,2.47621,3
200-800-069.txt,2.59011,2
200-800-070.txt,2.58606,3
200-800-071.txt,2.50848,2
200-800-072.txt,2.76354,3
200-800-073.txt,2.53021,3
200-800-074.txt,2.6097,0
200-800-075.txt,2.72287,6
200-800-076.txt,2.60285,1
200-800-077.txt,2.60037,1
200-800-078.txt,2.55303,1
200-800-079.txt,2.59358,4
200-800-080.txt,2.57197,1
200-800-081.txt,2.49887,4
200-800-082.txt,2.39116,3
200-800-083.txt,2.7869,7
200-800-084.txt,2.47438,2
200-800-085.txt,2.44522,4
200-800-086.txt,2.59627,4
200-800-087.txt,2.54422,1
200-800-088.txt,2.35774,2
200-800-089.txt,2.79621,5
200-800-090.txt,2.68893,3
200-800-091.txt,2.66711,2
200-800-092.txt,2.42348,5
200-800-093.txt,2.58882,2
200-800-094.txt,2.50115,3
200-800-095.txt,2.52074,3
200-800-096.txt,2.7362,5
200-800-097.txt,2.57469,4
200-800-098.txt,2.61492,5
200-800-099.txt,2.58109,2
200-800-100.txt,2.76866,2
