Archivo,Tiempo (segundos),Calidad
200-300-039.txt,0.723291,63
200-300-040.txt,0.694383,60
200-300-041.txt,0.69617,59
200-300-042.txt,0.693479,59
200-300-043.txt,0.698352,54
200-300-044.txt,0.694567,55
200-300-045.txt,0.68951,60
200-300-046.txt,0.691444,63
200-300-047.txt,0.70054,55
200-300-048.txt,0.692296,53
200-300-049.txt,0.693115,55
200-300-050.txt,0.696543,64
200-300-051.txt,0.687875,52
200-300-052.txt,0.727929,65
200-300-053.txt,0.721112,50
200-300-054.txt,0.703588,53
200-300-055.txt,0.696889,48
200-300-056.txt,0.710729,57
200-300-057.txt,0.708559,49
200-300-058.txt,0.698507,56
200-300-059.txt,0.704184,58
200-300-060.txt,0.710125,55
200-300-061.txt,0.713422,62
200-300-062.txt,0.705079,53
200-300-063.txt,0.707405,57
200-300-064.txt,0.690047,57
200-300-065.txt,0.694627,55
200-300-066.txt,0.696814,51
200-300-067.txt,0.695842,60
200-300-068.txt,0.699526,57
200-300-069.txt,0.69747,51
200-300-070.txt,0.710341,60
200-300-071.txt,0.703311,57
200-300-072.txt,0.692687,51
200-300-073.txt,0.689002,55
200-300-074.txt,0.697028,60
200-300-075.txt,0.690557,61
200-300-076.txt,0.697988,68
200-300-077.txt,0.691903,56
200-300-078.txt,0.697154,49
200-300-079.txt,0.697811,47
200-300-080.txt,0.694221,51
200-300-081.txt,0.69694,54
200-300-082.txt,0.706639,45
200-300-083.txt,0.697439,64
200-300-084.txt,0.700246,68
200-300-085.txt,0.718346,55
200-300-086.txt,0.699586,58
200-300-087.txt,0.700857,50
200-300-088.txt,0.685711,59
200-300-089.txt,0.698321,49
200-300-090.txt,0.70178,49
200-300-091.txt,0.691157,63
200-300-092.txt,0.688831,49
200-300-093.txt,0.698784,42
200-300-094.txt,0.688766,46
200-300-095.txt,0.692855,57
200-300-096.txt,0.6942,46
200-300-097.txt,0.696926,54
200-300-098.txt,0.700059,59
200-300-099.txt,0.699074,49
200-300-100.txt,0.69071,55
200-600-001.txt,2.91522,34
200-600-002.txt,2.87796,42
200-600-003.txt,2.89355,34
200-600-004.txt,2.8747,44
200-600-005.txt,2.89324,38
200-600-006.txt,2.86534,41
200-600-007.txt,2.85485,35
200-600-008.txt,2.87161,40
200-600-009.txt,2.84754,48
200-600-010.txt,2.93726,38
200-600-011.txt,2.88261,38
200-600-012.txt,2.8735,38
200-600-013.txt,2.88965,40
200-600-014.txt,2.91929,42
200-600-015.txt,2.86701,39
200-600-016.txt,2.91912,40
200-600-017.txt,2.81035,42
200-600-018.txt,2.87648,39
200-600-019.txt,2.87628,41
200-600-020.txt,2.80468,38
200-600-021.txt,2.87956,39
200-600-022.txt,2.86422,38
200-600-023.txt,2.86815,43
200-600-024.txt,2.85337,31
200-600-025.txt,2.88568,33
200-600-026.txt,2.90752,39
200-600-027.txt,2.87628,30
200-600-028.txt,2.87454,39
200-600-029.txt,2.87808,32
200-600-030.txt,2.87989,44
200-600-031.txt,2.86688,39
200-600-032.txt,2.87955,41
200-600-033.txt,2.88626,36
200-600-034.txt,2.87157,35
200-600-035.txt,2.85515,42
200-600-036.txt,2.87945,43
200-600-037.txt,2.91295,41
200-600-038.txt,2.91445,49
200-600-039.txt,2.90645,45
200-600-040.txt,2.84822,39
200-600-041.txt,2.85711,48
200-600-042.txt,2.87423,41
200-600-043.txt,2.87995,41
200-600-044.txt,2.87713,43
200-600-045.txt,2.86775,33
200-600-046.txt,2.89179,42
200-600-047.txt,2.91778,38
200-600-048.txt,2.84705,43
200-600-049.txt,2.8942,37
200-600-050.txt,2.8674,34
200-600-051.txt,2.89483,37
200-600-052.txt,2.88069,37
200-600-053.txt,2.85726,38
200-600-054.txt,2.86646,41
200-600-055.txt,2.87058,37
200-600-056.txt,2.89777,39
200-600-057.txt,2.90793,35
200-600-058.txt,2.93766,42
200-600-059.txt,2.891,36
200-600-060.txt,2.87231,38
200-600-061.txt,2.8544,46
200-600-062.txt,2.863,40
200-600-063.txt,2.89368,43
200-600-064.txt,2.86326,42
200-600-065.txt,2.84233,40
200-600-066.txt,2.87902,30
200-600-067.txt,2.88264,34
200-600-068.txt,2.86173,40
200-600-069.txt,2.86604,36
200-600-070.txt,2.86127,44
200-600-071.txt,2.93759,39
200-600-072.txt,2.8862,35
200-600-073.txt,2.85825,47
200-600-074.txt,2.86566,48
200-600-075.txt,2.86744,44
200-600-076.txt,2.88288,38
200-600-077.txt,2.85776,39
200-600-078.txt,2.86076,40
200-600-079.txt,2.91051,35
200-600-080.txt,2.87781,46
200-600-081.txt,2.88627,41
200-600-082.txt,2.88128,35
200-600-083.txt,2.88185,34
200-600-084.txt,2.88478,42
200-600-085.txt,2.85475,46
200-600-086.txt,2.87972,42
200-600-087.txt,2.86298,35
200-600-088.txt,3.36672,36
200-600-089.txt,3.254,42
200-600-090.txt,3.08275,23
200-600-091.txt,2.88405,47
200-600-092.txt,2.87742,43
200-600-093.txt,3.06619,43
200-600-094.txt,3.05792,33
200-600-095.txt,2.8876,36
200-600-096.txt,2.90935,38
200-600-097.txt,2.89163,42
200-600-098.txt,2.85649,49
200-600-099.txt,2.86326,42
200-600-100.txt,2.84223,41
200-800-001.txt,5.1104,23
200-800-002.txt,5.14287,34
200-800-003.txt,5.23435,28
200-800-004.txt,5.12728,36
200-800-005.txt,5.21246,26
200-800-006.txt,5.15859,39
200-800-007.txt,5.15533,29
200-800-008.txt,5.15424,31
200-800-009.txt,5.15774,33
200-800-010.txt,5.20204,29
200-800-011.txt,5.11997,32
200-800-012.txt,5.16672,38
200-800-013.txt,5.04151,35
200-800-014.txt,5.15289,30
200-800-015.txt,5.21878,24
200-800-016.txt,5.08696,35
200-800-017.txt,5.12245,36
200-800-018.txt,5.14532,33
200-800-019.txt,5.16021,30
200-800-020.txt,5.15317,24
200-800-021.txt,5.22295,35
200-800-022.txt,5.17754,31
200-800-023.txt,5.16188,27
200-800-024.txt,5.08399,37
200-800-025.txt,5.12838,35
200-800-026.txt,5.15311,32
200-800-027.txt,5.15548,34
200-800-028.txt,5.16918,34
200-800-029.txt,5.14161,30
200-800-030.txt,5.15794,24
200-800-031.txt,5.15666,34
200-800-032.txt,5.16458,33
200-800-033.txt,5.1616,33
200-800-034.txt,5.10657,41
200-800-035.txt,5.13215,29
200-800-036.txt,5.13023,36
200-800-037.txt,5.20612,39
200-800-038.txt,5.14028,33
200-800-039.txt,5.16677,27
200-800-040.txt,5.16917,29
200-800-041.txt,5.23333,25
200-800-042.txt,5.19132,27
200-800-043.txt,5.2337,32
200-800-044.txt,5.11229,40
200-800-045.txt,5.75803,31
200-800-046.txt,5.16253,41
200-800-047.txt,5.16708,34
200-800-048.txt,5.30645,26
200-800-049.txt,5.26536,30
200-800-050.txt,5.17257,35
200-800-051.txt,5.16562,40
200-800-052.txt,5.19122,37
200-800-053.txt,5.20141,30
200-800-054.txt,5.25537,31
200-800-055.txt,5.15921,31
200-800-056.txt,5.17439,39
200-800-057.txt,5.28105,31
200-800-058.txt,5.1016,30
200-800-059.txt,5.18975,32
200-800-060.txt,5.16287,29
200-800-061.txt,5.15169,34
200-800-062.txt,5.18628,27
200-800-063.txt,5.19944,35
200-800-064.txt,5.08526,38
200-800-065.txt,5.14043,37
200-800-066.txt,5.1643,29
200-800-067.txt,5.29529,35
200-800-068.txt,5.25966,31
200-800-069.txt,5.1513,33
200-800-070.txt,5.14152,39
200-800-071.txt,5.21171,34
200-800-072.txt,5.16241,30
200-800-073.txt,5.20257,32
200-800-074.txt,5.14912,43
200-800-075.txt,4.92505,33
200-800-076.txt,5.18829,31
200-800-077.txt,5.68948,30
200-800-078.txt,5.43432,33
200-800-079.txt,5.18954,34
200-800-080.txt,5.57847,28
200-800-081.txt,5.16377,36
200-800-082.txt,5.174,26
200-800-083.txt,5.12725,39
200-800-084.txt,5.15896,33
200-800-085.txt,5.13048,29
200-800-086.txt,5.12847,33
200-800-087.txt,5.131,41
200-800-088.txt,5.14547,31
200-800-089.txt,5.17166,34
200-800-090.txt,5.17903,30
200-800-091.txt,5.15848,24
200-800-092.txt,5.1866,34
200-800-093.txt,5.16741,27
200-800-094.txt,5.18104,33
200-800-095.txt,5.1622,30
200-800-096.txt,5.22666,31
200-800-097.txt,5.11728,40
200-800-098.txt,5.18688,29
200-800-099.txt,5.13947,33
200-800-100.txt,5.11724,35
