Archivo,Tiempo (segundos),Calidad
100-300-001.txt,1.1517e-05,0
100-300-002.txt,1.1534e-05,0
100-300-003.txt,1.1522e-05,0
100-300-004.txt,1.1578e-05,0
100-300-005.txt,1.1561e-05,0
100-300-006.txt,1.1626e-05,0
100-300-007.txt,1.1524e-05,0
100-300-008.txt,1.1539e-05,0
100-300-009.txt,1.1655e-05,0
100-300-010.txt,1.1464e-05,0
100-300-011.txt,1.1492e-05,0
100-300-012.txt,1.1427e-05,0
100-300-013.txt,1.126e-05,0
100-300-014.txt,1.3388e-05,0
100-300-015.txt,1.1562e-05,0
100-300-016.txt,1.1542e-05,0
100-300-017.txt,1.161e-05,0
100-300-018.txt,1.1805e-05,0
100-300-019.txt,1.1615e-05,0
100-300-020.txt,1.1218e-05,0
100-300-021.txt,1.14e-05,0
100-300-022.txt,1.1358e-05,0
100-300-023.txt,1.1504e-05,0
100-300-024.txt,1.159e-05,0
100-300-025.txt,1.1405e-05,0
100-300-026.txt,1.1273e-05,0
100-300-027.txt,1.1444e-05,0
100-300-028.txt,1.2043e-05,0
100-300-029.txt,1.13e-05,0
100-300-030.txt,1.1559e-05,0
100-300-031.txt,1.1587e-05,0
100-300-032.txt,1.1498e-05,0
100-300-033.txt,1.1667e-05,0
100-300-034.txt,1.1549e-05,0
100-300-035.txt,1.156e-05,0
100-300-036.txt,1.1775e-05,0
100-300-037.txt,1.1671e-05,0
100-300-038.txt,1.1807e-05,0
100-300-039.txt,1.1407e-05,0
100-300-040.txt,1.1485e-05,0
100-300-041.txt,1.1477e-05,0
100-300-042.txt,1.1432e-05,0
100-300-043.txt,1.1408e-05,0
100-300-044.txt,1.1527e-05,0
100-300-045.txt,1.177e-05,0
100-300-046.txt,1.1504e-05,0
100-300-047.txt,1.141e-05,0
100-300-048.txt,1.1339e-05,0
100-300-049.txt,1.1278e-05,0
100-300-050.txt,1.221e-05,0
100-300-051.txt,1.1695e-05,0
100-300-052.txt,1.1357e-05,0
100-300-053.txt,1.1459e-05,0
100-300-054.txt,1.1416e-05,0
100-300-055.txt,1.1538e-05,0
100-300-056.txt,1.1254e-05,0
100-300-057.txt,1.176e-05,0
100-300-058.txt,1.3238e-05,0
100-300-059.txt,1.1626e-05,0
100-300-060.txt,1.1518e-05,0
100-300-061.txt,1.1612e-05,0
100-300-062.txt,1.1277e-05,0
100-300-063.txt,1.1363e-05,0
100-300-064.txt,1.1506e-05,0
100-300-065.txt,1.1441e-05,0
100-300-066.txt,1.1447e-05,0
100-300-067.txt,1.1283e-05,0
100-300-068.txt,1.1398e-05,0
100-300-069.txt,1.1378e-05,0
100-300-070.txt,1.155e-05,0
100-300-071.txt,1.1757e-05,0
100-300-072.txt,1.1813e-05,0
100-300-073.txt,1.1445e-05,0
100-300-074.txt,1.1354e-05,0
100-300-075.txt,1.1471e-05,0
100-300-076.txt,1.1198e-05,0
100-300-077.txt,1.1409e-05,0
100-300-078.txt,1.1888e-05,0
100-300-079.txt,1.1298e-05,0
100-300-080.txt,1.1845e-05,0
100-300-081.txt,1.1424e-05,0
100-300-082.txt,1.1639e-05,0
100-300-083.txt,1.1297e-05,0
100-300-084.txt,1.1427e-05,0
100-300-085.txt,1.1812e-05,0
100-300-086.txt,1.1519e-05,0
100-300-087.txt,1.1822e-05,0
100-300-088.txt,1.1652e-05,0
100-300-089.txt,1.1346e-05,0
100-300-090.txt,1.4151e-05,0
100-300-091.txt,1.163e-05,0
100-300-092.txt,1.1607e-05,0
100-300-093.txt,1.1526e-05,0
100-300-094.txt,1.1523e-05,0
100-300-095.txt,1.146e-05,0
100-300-096.txt,1.1569e-05,0
100-300-097.txt,1.2103e-05,0
100-300-098.txt,1.1499e-05,0
100-300-099.txt,1.157e-05,0
100-300-100.txt,1.1528e-05,0
100-600-001.txt,4.0268e-05,0
100-600-002.txt,2.0332e-05,0
100-600-003.txt,2.048e-05,0
100-600-004.txt,2.0183e-05,0
100-600-005.txt,2.0598e-05,0
100-600-006.txt,2.0118e-05,0
100-600-007.txt,2.3749e-05,0
100-600-008.txt,2.0257e-05,0
100-600-009.txt,2.057e-05,0
100-600-010.txt,2.0301e-05,0
100-600-011.txt,2.0104e-05,0
100-600-012.txt,4.0802e-05,0
100-600-013.txt,2.0225e-05,0
100-600-014.txt,4.0203e-05,0
100-600-015.txt,2.0714e-05,0
100-600-016.txt,2.0542e-05,0
100-600-017.txt,2.0268e-05,0
100-600-018.txt,2.0197e-05,0
100-600-019.txt,2.0339e-05,0
100-600-020.txt,2.0156e-05,0
100-600-021.txt,2.018e-05,0
100-600-022.txt,2.0385e-05,0
100-600-023.txt,2.0519e-05,0
100-600-024.txt,2.0284e-05,0
100-600-025.txt,2.0477e-05,0
100-600-026.txt,4.9434e-05,0
100-600-027.txt,2.0297e-05,0
100-600-028.txt,2.0183e-05,0
100-600-029.txt,2.0372e-05,0
100-600-030.txt,2.0173e-05,0
100-600-031.txt,2.3401e-05,0
100-600-032.txt,2.016e-05,0
100-600-033.txt,2.0107e-05,0
100-600-034.txt,2.0283e-05,0
100-600-035.txt,2.0447e-05,0
100-600-036.txt,2.0246e-05,0
100-600-037.txt,2.0411e-05,0
100-600-038.txt,2.0455e-05,0
100-600-039.txt,2.056e-05,0
100-600-040.txt,2.0385e-05,0
100-600-041.txt,2.0688e-05,0
100-600-042.txt,2.0457e-05,0
100-600-043.txt,2.0109e-05,0
100-600-044.txt,2.0327e-05,0
100-600-045.txt,2.027e-05,0
100-600-046.txt,2.0643e-05,0
100-600-047.txt,2.1756e-05,0
100-600-048.txt,2.0263e-05,0
100-600-049.txt,2.0504e-05,0
100-600-050.txt,2.0357e-05,0
100-600-051.txt,2.0698e-05,0
100-600-052.txt,2.0586e-05,0
100-600-053.txt,2.0306e-05,0
100-600-054.txt,2.0488e-05,0
100-600-055.txt,2.0579e-05,0
100-600-056.txt,2.0398e-05,0
100-600-057.txt,2.0433e-05,0
100-600-058.txt,2.0706e-05,0
100-600-059.txt,2.048e-05,0
100-600-060.txt,2.0479e-05,0
100-600-061.txt,2.0333e-05,0
100-600-062.txt,2.0394e-05,0
100-600-063.txt,2.0172e-05,0
100-600-064.txt,2.0454e-05,0
100-600-065.txt,2.0358e-05,0
100-600-066.txt,2.0374e-05,0
100-600-067.txt,2.0668e-05,0
100-600-068.txt,2.0329e-05,0
100-600-069.txt,2.0507e-05,0
100-600-070.txt,2.0406e-05,0
100-600-071.txt,2.0576e-05,0
100-600-072.txt,2.0723e-05,0
100-600-073.txt,2.0277e-05,0
100-600-074.txt,2.0275e-05,0
100-600-075.txt,2.0237e-05,0
100-600-076.txt,2.0477e-05,0
100-600-077.txt,2.4352e-05,0
100-600-078.txt,3.1312e-05,0
100-600-079.txt,2.0707e-05,0
100-600-080.txt,2.0412e-05,0
100-600-081.txt,2.0594e-05,0
100-600-082.txt,2.9872e-05,0
100-600-083.txt,2.2418e-05,0
100-600-084.txt,2.0288e-05,0
100-600-085.txt,2.0276e-05,0
100-600-086.txt,2.0168e-05,0
100-600-087.txt,2.009e-05,0
100-600-088.txt,2.0411e-05,0
100-600-089.txt,2.0232e-05,0
100-600-090.txt,2.0438e-05,0
100-600-091.txt,2.0263e-05,0
100-600-092.txt,2.0443e-05,0
100-600-093.txt,4.011e-05,0
100-600-094.txt,2.0268e-05,0
100-600-095.txt,3.9689e-05,0
100-600-096.txt,2.0328e-05,0
100-600-097.txt,2.6961e-05,0
100-600-098.txt,2.0291e-05,0
100-600-099.txt,2.0875e-05,0
100-600-100.txt,2.0552e-05,0
100-800-001.txt,2.6476e-05,0
100-800-002.txt,2.5998e-05,0
100-800-003.txt,2.6146e-05,0
100-800-004.txt,2.647e-05,0
100-800-005.txt,2.6067e-05,0
100-800-006.txt,2.6067e-05,0
100-800-007.txt,2.7752e-05,0
100-800-008.txt,2.6118e-05,0
