Archivo,Tiempo (segundos),Calidad
100-300-001.txt,0.213295,0
100-300-002.txt,0.220788,0
100-300-003.txt,0.214347,1
100-300-004.txt,0.21169,2
100-300-005.txt,0.211616,2
100-300-006.txt,0.213222,3
100-300-007.txt,0.211895,2
100-300-008.txt,0.215721,2
100-300-009.txt,0.211467,3
100-300-010.txt,0.213613,2
100-300-011.txt,0.214204,3
100-300-012.txt,0.213781,2
100-300-013.txt,0.214483,2
100-300-014.txt,0.214294,2
100-300-015.txt,0.212773,2
100-300-016.txt,0.21215,1
100-300-017.txt,0.214843,0
100-300-018.txt,0.211626,2
100-300-019.txt,0.21568,0
100-300-020.txt,0.213801,3
100-300-021.txt,0.216369,3
100-300-022.txt,0.214781,2
100-300-023.txt,0.213524,1
100-300-024.txt,0.213237,0
100-300-025.txt,0.220238,1
100-300-026.txt,0.220913,2
100-300-027.txt,0.211028,4
100-300-028.txt,0.213585,3
100-300-029.txt,0.219285,1
100-300-030.txt,0.220641,3
100-300-031.txt,0.213097,5
100-300-032.txt,0.232148,3
100-300-033.txt,0.213961,2
100-300-034.txt,0.214181,1
100-300-035.txt,0.216796,0
100-300-036.txt,0.213471,1
100-300-037.txt,0.21303,2
100-300-038.txt,0.212725,3
100-300-039.txt,0.213866,1
100-300-040.txt,0.2169,1
100-300-041.txt,0.218813,2
100-300-042.txt,0.214396,3
100-300-043.txt,0.216038,2
100-300-044.txt,0.221205,1
100-300-045.txt,0.212399,1
100-300-046.txt,0.21243,3
100-300-047.txt,0.21482,0
100-300-048.txt,0.216345,2
100-300-049.txt,0.215477,0
100-300-050.txt,0.212371,6
100-300-051.txt,0.214501,3
100-300-052.txt,0.216981,2
100-300-053.txt,0.214816,0
100-300-054.txt,0.214417,1
100-300-055.txt,0.214321,2
100-300-056.txt,0.215136,1
100-300-057.txt,0.213399,3
100-300-058.txt,0.21569,2
100-300-059.txt,0.214693,2
100-300-060.txt,0.216786,2
100-300-061.txt,0.215445,1
100-300-062.txt,0.216524,0
100-300-063.txt,0.213432,1
100-300-064.txt,0.212193,2
100-300-065.txt,0.215329,0
100-300-066.txt,0.212523,1
100-300-067.txt,0.215779,4
100-300-068.txt,0.212799,3
100-300-069.txt,0.217125,0
100-300-070.txt,0.213734,2
100-300-071.txt,0.214511,0
100-300-072.txt,0.213039,0
100-300-073.txt,0.211278,3
100-300-074.txt,0.21574,2
100-300-075.txt,0.212749,1
100-300-076.txt,0.213804,3
100-300-077.txt,0.220809,1
100-300-078.txt,0.215779,3
100-300-079.txt,0.211885,4
100-300-080.txt,0.218227,0
100-300-081.txt,0.215768,3
100-300-082.txt,0.213305,3
100-300-083.txt,0.215255,0
100-300-084.txt,0.215074,0
100-300-085.txt,0.215953,2
100-300-086.txt,0.210551,2
100-300-087.txt,0.213077,3
100-300-088.txt,0.215994,1
100-300-089.txt,0.212481,2
100-300-090.txt,0.21355,2
100-300-091.txt,0.212717,0
100-300-092.txt,0.216735,1
100-300-093.txt,0.212299,3
100-300-094.txt,0.211092,5
100-300-095.txt,0.212751,2
100-300-096.txt,0.215752,0
100-300-097.txt,0.214961,0
100-300-098.txt,0.212353,3
100-300-099.txt,0.215893,2
100-300-100.txt,0.218715,0
100-600-001.txt,0.840947,0
100-600-002.txt,0.833112,0
100-600-003.txt,0.842428,0
100-600-004.txt,0.837421,0
100-600-005.txt,0.838726,0
100-600-006.txt,0.842364,0
100-600-007.txt,0.84885,0
100-600-008.txt,0.84703,0
100-600-009.txt,0.846773,0
100-600-010.txt,0.835031,0
100-600-011.txt,0.837624,0
100-600-012.txt,0.834846,0
100-600-013.txt,0.84064,0
100-600-014.txt,0.844691,0
100-600-015.txt,0.844941,0
100-600-016.txt,0.847968,0
100-600-017.txt,0.843065,0
100-600-018.txt,0.842281,0
100-600-019.txt,0.848272,0
100-600-020.txt,0.843936,0
100-600-021.txt,0.838286,0
100-600-022.txt,0.844294,0
100-600-023.txt,0.845205,0
100-600-024.txt,0.856233,0
100-600-025.txt,0.840121,0
100-600-026.txt,0.83821,0
100-600-027.txt,0.838123,0
100-600-028.txt,0.849466,0
100-600-029.txt,0.835729,0
100-600-030.txt,0.836931,0
100-600-031.txt,0.836562,0
100-600-032.txt,0.842088,0
100-600-033.txt,0.843014,0
100-600-034.txt,0.849263,0
100-600-035.txt,0.840764,0
100-600-036.txt,0.845818,0
100-600-037.txt,0.841382,1
100-600-038.txt,0.846134,1
100-600-039.txt,0.847365,0
100-600-040.txt,0.857117,0
100-600-041.txt,0.848122,0
100-600-042.txt,0.836883,0
100-600-043.txt,0.837015,0
100-600-044.txt,0.838445,0
100-600-045.txt,0.855271,0
100-600-046.txt,0.854757,1
100-600-047.txt,0.847754,0
100-600-048.txt,0.847414,0
100-600-049.txt,0.853322,0
100-600-050.txt,0.846327,0
100-600-051.txt,0.844145,0
100-600-052.txt,0.838569,0
100-600-053.txt,0.842101,0
100-600-054.txt,0.835422,0
100-600-055.txt,0.841793,1
100-600-056.txt,0.845114,0
100-600-057.txt,0.84416,0
100-600-058.txt,0.849868,0
100-600-059.txt,0.84718,0
100-600-060.txt,0.84795,0
100-600-061.txt,0.839213,0
100-600-062.txt,0.846147,0
100-600-063.txt,0.854402,1
100-600-064.txt,0.838938,0
100-600-065.txt,0.846735,0
100-600-066.txt,0.842846,0
100-600-067.txt,0.845978,0
100-600-068.txt,0.83819,0
100-600-069.txt,0.841469,0
100-600-070.txt,0.837608,0
100-600-071.txt,0.83724,0
100-600-072.txt,0.841101,0
100-600-073.txt,0.836052,0
100-600-074.txt,0.841625,0
100-600-075.txt,0.846676,0
100-600-076.txt,0.845058,0
100-600-077.txt,0.8415,0
100-600-078.txt,0.849784,0
100-600-079.txt,0.841499,0
100-600-080.txt,0.836156,0
100-600-081.txt,0.838097,0
100-600-082.txt,0.853039,0
100-600-083.txt,0.843326,0
100-600-084.txt,0.841776,0
100-600-085.txt,0.847238,0
100-600-086.txt,0.85352,0
100-600-087.txt,0.8581,1
100-600-088.txt,0.842443,1
100-600-089.txt,0.874153,0
100-600-090.txt,0.849878,0
100-600-091.txt,0.838244,0
100-600-092.txt,0.835607,1
100-600-093.txt,0.841011,0
