Archivo,Tiempo (segundos),Calidad
100-300-001.txt,1.1428e-05,0
100-300-002.txt,1.1365e-05,0
100-300-003.txt,1.1318e-05,0
100-300-004.txt,1.1413e-05,0
100-300-005.txt,1.1669e-05,0
100-300-006.txt,1.1599e-05,0
100-300-007.txt,1.1664e-05,0
100-300-008.txt,1.1493e-05,0
100-300-009.txt,1.1378e-05,0
100-300-010.txt,1.1785e-05,0
100-300-011.txt,1.3255e-05,0
100-300-012.txt,1.1519e-05,0
100-300-013.txt,1.1294e-05,0
100-300-014.txt,1.1548e-05,0
100-300-015.txt,1.1675e-05,0
100-300-016.txt,1.1418e-05,0
100-300-017.txt,1.1343e-05,0
100-300-018.txt,1.9829e-05,0
100-300-019.txt,1.138e-05,0
100-300-020.txt,1.1943e-05,0
100-300-021.txt,1.1495e-05,0
100-300-022.txt,1.154e-05,0
100-300-023.txt,1.1281e-05,0
100-300-024.txt,1.1425e-05,0
100-300-025.txt,1.1326e-05,0
100-300-026.txt,1.15e-05,0
100-300-027.txt,1.1181e-05,0
100-300-028.txt,1.2821e-05,0
100-300-029.txt,1.1443e-05,0
100-300-030.txt,1.1426e-05,0
100-300-031.txt,1.1492e-05,0
100-300-032.txt,1.1297e-05,0
100-300-033.txt,1.1585e-05,0
100-300-034.txt,1.4156e-05,0
100-300-035.txt,3.1849e-05,0
100-300-036.txt,1.1429e-05,0
100-300-037.txt,1.1714e-05,0
100-300-038.txt,1.1518e-05,0
100-300-039.txt,1.1586e-05,0
100-300-040.txt,1.1413e-05,0
100-300-041.txt,1.1829e-05,0
100-300-042.txt,1.1757e-05,0
100-300-043.txt,1.1414e-05,0
100-300-044.txt,1.1376e-05,0
100-300-045.txt,1.1324e-05,0
100-300-046.txt,1.1535e-05,0
100-300-047.txt,1.1853e-05,0
100-300-048.txt,1.1584e-05,0
100-300-049.txt,1.2025e-05,0
100-300-050.txt,1.1278e-05,0
100-300-051.txt,1.1361e-05,0
100-300-052.txt,1.148e-05,0
100-300-053.txt,1.1908e-05,0
100-300-054.txt,1.1292e-05,0
100-300-055.txt,1.1332e-05,0
100-300-056.txt,1.1796e-05,0
100-300-057.txt,1.1295e-05,0
100-300-058.txt,1.1246e-05,0
100-300-059.txt,1.1336e-05,0
100-300-060.txt,1.5372e-05,0
100-300-061.txt,1.2135e-05,0
100-300-062.txt,1.1592e-05,0
100-300-063.txt,1.1428e-05,0
100-300-064.txt,1.1255e-05,0
100-300-065.txt,1.1324e-05,0
100-300-066.txt,1.1268e-05,0
100-300-067.txt,1.134e-05,0
100-300-068.txt,1.131e-05,0
100-300-069.txt,1.1435e-05,0
100-300-070.txt,1.1654e-05,0
100-300-071.txt,2.0811e-05,0
100-300-072.txt,0.216937,0
100-300-073.txt,0.215039,4
100-300-074.txt,0.214884,2
100-300-075.txt,0.214483,1
100-300-076.txt,0.211742,3
100-300-077.txt,0.213361,1
100-300-078.txt,0.215643,3
100-300-079.txt,0.218758,4
100-300-080.txt,0.215411,0
100-300-081.txt,0.219254,4
100-300-082.txt,0.21621,3
100-300-083.txt,0.21912,0
100-300-084.txt,0.214534,0
100-300-085.txt,0.212743,1
100-300-086.txt,0.212965,2
100-300-087.txt,0.215637,3
100-300-088.txt,0.215788,1
100-300-089.txt,0.213631,2
100-300-090.txt,1.132e-05,0
100-300-091.txt,1.1399e-05,0
100-300-092.txt,1.1918e-05,0
100-300-093.txt,1.1456e-05,0
100-300-094.txt,1.1671e-05,0
100-300-095.txt,1.3615e-05,0
100-300-096.txt,1.1282e-05,0
100-300-097.txt,1.1611e-05,0
100-300-098.txt,1.1419e-05,0
100-300-099.txt,1.1325e-05,0
100-300-100.txt,1.1451e-05,0
100-600-001.txt,2.6491e-05,0
100-600-002.txt,2.0615e-05,0
100-600-003.txt,2.0208e-05,0
100-600-004.txt,2.0406e-05,0
100-600-005.txt,2.0293e-05,0
100-600-006.txt,2.0151e-05,0
100-600-007.txt,2.077e-05,0
100-600-008.txt,2.0237e-05,0
100-600-009.txt,2.0149e-05,0
100-600-010.txt,2.0063e-05,0
100-600-011.txt,2.0394e-05,0
100-600-012.txt,2.0495e-05,0
100-600-013.txt,2.0401e-05,0
100-600-014.txt,2.0257e-05,0
100-600-015.txt,2.0148e-05,0
100-600-016.txt,3.5176e-05,0
100-600-017.txt,2.0384e-05,0
100-600-018.txt,2.0339e-05,0
100-600-019.txt,2.0228e-05,0
100-600-020.txt,2.0424e-05,0
100-600-021.txt,2.058e-05,0
100-600-022.txt,2.4997e-05,0
100-600-023.txt,2.0321e-05,0
100-600-024.txt,2.0285e-05,0
100-600-025.txt,2.0279e-05,0
100-600-026.txt,2.0327e-05,0
100-600-027.txt,2.0396e-05,0
100-600-028.txt,2.0251e-05,0
100-600-029.txt,2.0315e-05,0
100-600-030.txt,3.1707e-05,0
100-600-031.txt,2.0214e-05,0
100-600-032.txt,2.0636e-05,0
100-600-033.txt,2.0411e-05,0
100-600-034.txt,2.0135e-05,0
100-600-035.txt,2.0229e-05,0
100-600-036.txt,2.0265e-05,0
100-600-037.txt,2.015e-05,0
100-600-038.txt,2.0206e-05,0
100-600-039.txt,2.0304e-05,0
100-600-040.txt,2.0363e-05,0
100-600-041.txt,2.0548e-05,0
100-600-042.txt,3.4318e-05,0
100-600-043.txt,2.0793e-05,0
100-600-044.txt,2.0938e-05,0
100-600-045.txt,2.0314e-05,0
100-600-046.txt,2.2262e-05,0
100-600-047.txt,2.065e-05,0
100-600-048.txt,2.0309e-05,0
100-600-049.txt,2.034e-05,0
100-600-050.txt,2.0461e-05,0
100-600-051.txt,2.0274e-05,0
100-600-052.txt,2.0498e-05,0
100-600-053.txt,2.0839e-05,0
100-600-054.txt,2.047e-05,0
100-600-055.txt,2.047e-05,0
100-600-056.txt,2.0386e-05,0
100-600-057.txt,2.0331e-05,0
100-600-058.txt,2.0326e-05,0
100-600-059.txt,2.943e-05,0
100-600-060.txt,2.0538e-05,0
100-600-061.txt,2.2827e-05,0
100-600-062.txt,2.0343e-05,0
100-600-063.txt,2.0242e-05,0
100-600-064.txt,2.0198e-05,0
100-600-065.txt,2.0145e-05,0
100-600-066.txt,2.0209e-05,0
100-600-067.txt,2.0138e-05,0
100-600-068.txt,2.0215e-05,0
100-600-069.txt,2.0891e-05,0
100-600-070.txt,2.0199e-05,0
100-600-071.txt,2.0215e-05,0
100-600-072.txt,2.0422e-05,0
100-600-073.txt,2.0287e-05,0
100-600-074.txt,2.0462e-05,0
100-600-075.txt,2.0138e-05,0
100-600-076.txt,2.0217e-05,0
100-600-077.txt,2.0077e-05,0
100-600-078.txt,2.0381e-05,0
100-600-079.txt,2.0263e-05,0
100-600-080.txt,2.0386e-05,0
100-600-081.txt,2.0536e-05,0
100-600-082.txt,2.0392e-05,0
100-600-083.txt,2.0225e-05,0
100-600-084.txt,2.0293e-05,0
100-600-085.txt,2.0061e-05,0
100-600-086.txt,2.0408e-05,0
100-600-087.txt,2.0132e-05,0
100-600-088.txt,2.0435e-05,0
100-600-089.txt,2.0261e-05,0
100-600-090.txt,2.0298e-05,0
100-600-091.txt,2.0067e-05,0
100-600-092.txt,2.5946e-05,0
100-600-093.txt,2.0244e-05,0
100-600-094.txt,2.0453e-05,0
100-600-095.txt,2.0413e-05,0
100-600-096.txt,2.0662e-05,0
100-600-097.txt,2.0662e-05,0
100-600-098.txt,2.0171e-05,0
100-600-099.txt,2.0195e-05,0
100-600-100.txt,2.0108e-05,0
100-800-001.txt,2.5886e-05,0
100-800-002.txt,2.5911e-05,0
100-800-003.txt,2.5892e-05,0
100-800-004.txt,2.5945e-05,0
100-800-005.txt,2.5902e-05,0
100-800-006.txt,2.6132e-05,0
100-800-007.txt,2.614e-05,0
100-800-008.txt,2.6237e-05,0
100-800-009.txt,4.173e-05,0
100-800-010.txt,2.5968e-05,0
100-800-011.txt,2.604e-05,0
100-800-012.txt,2.5887e-05,0
100-800-013.txt,2.634e-05,0
100-800-014.txt,2.6086e-05,0
100-800-015.txt,2.5813e-05,0
100-800-016.txt,2.618e-05,0
100-800-017.txt,2.6155e-05,0
100-800-018.txt,2.6126e-05,0
100-800-019.txt,2.7086e-05,0
100-800-020.txt,2.606e-05,0
100-800-021.txt,2.6284e-05,0
100-800-022.txt,2.6685e-05,0
100-800-023.txt,2.6629e-05,0
100-800-024.txt,2.6262e-05,0
100-800-025.txt,3.658e-05,0
100-800-026.txt,2.6106e-05,0
100-800-027.txt,2.6299e-05,0
100-800-028.txt,2.5906e-05,0
100-800-029.txt,2.6077e-05,0
100-800-030.txt,5.757e-05,0
100-800-031.txt,2.6016e-05,0
100-800-032.txt,2.6014e-05,0
100-800-033.txt,4.4421e-05,0
100-800-034.txt,2.627e-05,0
100-800-035.txt,2.6112e-05,0
100-800-036.txt,2.6241e-05,0
100-800-037.txt,3.5772e-05,0
100-800-038.txt,2.5878e-05,0
100-800-039.txt,2.6021e-05,0
100-800-040.txt,2.6129e-05,0
100-800-041.txt,2.6116e-05,0
100-800-042.txt,2.6042e-05,0
100-800-043.txt,2.5852e-05,0
100-800-044.txt,2.6165e-05,0
100-800-045.txt,2.6056e-05,0
100-800-046.txt,5.2164e-05,0
100-800-047.txt,2.6273e-05,0
100-800-048.txt,2.6341e-05,0
100-800-049.txt,2.6063e-05,0
100-800-050.txt,2.6076e-05,0
100-800-051.txt,2.5935e-05,0
100-800-052.txt,2.5989e-05,0
100-800-053.txt,2.62e-05,0
100-800-054.txt,4.1319e-05,0
100-800-055.txt,2.6234e-05,0
100-800-056.txt,2.6017e-05,0
100-800-057.txt,2.6326e-05,0
100-800-058.txt,2.6545e-05,0
100-800-059.txt,2.6208e-05,0
100-800-060.txt,3.716e-05,0
100-800-061.txt,2.5901e-05,0
100-800-062.txt,2.5989e-05,0
100-800-063.txt,2.5988e-05,0
100-800-064.txt,3.1426e-05,0
100-800-065.txt,2.6032e-05,0
100-800-066.txt,2.6003e-05,0
100-800-067.txt,2.579e-05,0
100-800-068.txt,2.6007e-05,0
100-800-069.txt,2.6059e-05,0
100-800-070.txt,2.6811e-05,0
100-800-071.txt,2.6153e-05,0
100-800-072.txt,2.6299e-05,0
100-800-073.txt,2.6113e-05,0
100-800-074.txt,2.6154e-05,0
100-800-075.txt,2.6444e-05,0
100-800-076.txt,2.5918e-05,0
100-800-077.txt,2.6237e-05,0
100-800-078.txt,2.6587e-05,0
100-800-079.txt,2.6082e-05,0
100-800-080.txt,2.6063e-05,0
100-800-081.txt,2.5994e-05,0
100-800-082.txt,2.609e-05,0
100-800-083.txt,2.6098e-05,0
100-800-084.txt,2.655e-05,0
100-800-085.txt,2.628e-05,0
