Archivo,Tiempo (segundos),Calidad
100-600-099.txt,1.46141,0
100-600-100.txt,1.46052,0
100-800-001.txt,2.57955,0
100-800-002.txt,2.6016,0
100-800-003.txt,2.60044,0
100-800-004.txt,2.61689,0
100-800-005.txt,2.5999,0
100-800-006.txt,2.59351,0
100-800-007.txt,2.62216,0
100-800-008.txt,2.59023,0
100-800-009.txt,2.59092,0
100-800-010.txt,2.59223,1
100-800-011.txt,2.58811,0
100-800-012.txt,2.59519,0
100-800-013.txt,2.60436,0
100-800-014.txt,2.58589,0
100-800-015.txt,2.59398,0
100-800-016.txt,2.58615,0
100-800-017.txt,2.61032,0
100-800-018.txt,2.58025,0
100-800-019.txt,2.58131,0
100-800-020.txt,2.59066,0
100-800-021.txt,2.58193,0
100-800-022.txt,2.58458,0
100-800-023.txt,2.39866,0
100-800-024.txt,2.58213,0
100-800-025.txt,2.58215,0
100-800-026.txt,2.57802,0
100-800-027.txt,2.58035,0
100-800-028.txt,2.58099,0
100-800-029.txt,2.58235,0
100-800-030.txt,2.58441,0
100-800-031.txt,2.60425,0
100-800-032.txt,2.59505,0
100-800-033.txt,2.59191,0
100-800-034.txt,2.58663,0
100-800-035.txt,2.58172,0
100-800-036.txt,2.58747,0
100-800-037.txt,2.58774,0
100-800-038.txt,2.58592,0
100-800-039.txt,2.58955,0
100-800-040.txt,2.58781,0
100-800-041.txt,2.59596,0
100-800-042.txt,2.61846,0
100-800-043.txt,2.59201,1
100-800-044.txt,2.58246,0
100-800-045.txt,2.58275,0
100-800-046.txt,2.60582,1
100-800-047.txt,2.59718,0
100-800-048.txt,2.58404,0
100-800-049.txt,2.63184,0
100-800-050.txt,2.58276,0
100-800-051.txt,2.59404,0
100-800-052.txt,2.59686,0
100-800-053.txt,2.58056,0
100-800-054.txt,2.58232,0
100-800-055.txt,2.5834,0
100-800-056.txt,2.58375,0
100-800-057.txt,2.5802,0
100-800-058.txt,2.58076,0
100-800-059.txt,2.58083,0
100-800-060.txt,2.5802,0
100-800-061.txt,2.58203,0
100-800-062.txt,2.58217,0
100-800-063.txt,2.59021,0
100-800-064.txt,2.57783,0
100-800-065.txt,2.58017,0
100-800-066.txt,2.58114,0
100-800-067.txt,2.58504,0
100-800-068.txt,2.58263,0
100-800-069.txt,2.59317,0
100-800-070.txt,2.59019,0
100-800-071.txt,2.59004,0
100-800-072.txt,2.59271,0
100-800-073.txt,2.5965,0
100-800-074.txt,2.58187,0
100-800-075.txt,2.58141,0
100-800-076.txt,2.5804,0
100-800-077.txt,2.58641,0
100-800-078.txt,2.58045,0
100-800-079.txt,2.58408,0
100-800-080.txt,2.58555,0
100-800-081.txt,2.59132,0
100-800-082.txt,2.58475,0
100-800-083.txt,2.58526,0
100-800-084.txt,2.58187,0
100-800-085.txt,2.60664,0
100-800-086.txt,2.58433,0
100-800-087.txt,2.58507,0
100-800-088.txt,2.58429,0
100-800-089.txt,2.58499,0
100-800-090.txt,2.57987,0
100-800-091.txt,2.58311,1
100-800-092.txt,2.5816,0
100-800-093.txt,2.58555,0
100-800-094.txt,2.58602,0
100-800-095.txt,2.58603,0
100-800-096.txt,2.61291,0
100-800-097.txt,2.58831,0
100-800-098.txt,2.5887,0
100-800-099.txt,2.5876,0
100-800-100.txt,2.58397,0
200-300-001.txt,0.744578,0
200-300-002.txt,0.730337,2
200-300-003.txt,0.73635,0
200-300-004.txt,0.73563,0
200-300-005.txt,0.739776,3
200-300-006.txt,0.728917,1
200-300-007.txt,0.729392,3
200-300-008.txt,0.733381,1
200-300-009.txt,0.733436,0
200-300-010.txt,0.729328,2
200-300-011.txt,0.734204,0
200-300-012.txt,0.733014,0
200-300-013.txt,0.730686,1
200-300-014.txt,0.74182,0
200-300-015.txt,0.729147,2
200-300-016.txt,0.732497,0
200-300-017.txt,0.731086,1
200-300-018.txt,0.729605,2
200-300-019.txt,0.729574,2
200-300-020.txt,0.741934,2
200-300-021.txt,0.733002,0
200-300-022.txt,0.73356,0
200-300-023.txt,0.721215,2
200-300-024.txt,0.730894,1
200-300-025.txt,0.730063,1
200-300-026.txt,0.731149,1
200-300-027.txt,0.731673,0
200-300-028.txt,0.732443,0
200-300-029.txt,0.750175,0
200-300-030.txt,0.733738,0
200-300-031.txt,0.73032,1
200-300-032.txt,0.733795,0
200-300-033.txt,0.731119,1
200-300-034.txt,0.730598,1
200-300-035.txt,0.731822,1
200-300-036.txt,0.729491,1
200-300-037.txt,0.732714,0
200-300-038.txt,0.730665,1
200-300-039.txt,0.732971,0
200-300-040.txt,0.667102,0
200-300-041.txt,0.732695,0
200-300-042.txt,0.730295,1
200-300-043.txt,0.732724,0
200-300-044.txt,0.733076,0
200-300-045.txt,0.734146,0
200-300-046.txt,0.733552,1
200-300-047.txt,0.733863,0
200-300-048.txt,0.735084,0
200-300-049.txt,0.729171,2
200-300-050.txt,0.732702,0
200-300-051.txt,0.730159,2
200-300-052.txt,0.730431,2
200-300-053.txt,0.733728,0
200-300-054.txt,0.732953,2
200-300-055.txt,0.729367,3
200-300-056.txt,0.741437,2
200-300-057.txt,0.742573,0
200-300-058.txt,0.735427,0
200-300-059.txt,0.733614,0
200-300-060.txt,0.734733,0
200-300-061.txt,0.733854,0
200-300-062.txt,0.733232,0
200-300-063.txt,0.732373,0
200-300-064.txt,0.72965,1
200-300-065.txt,0.730338,2
200-300-066.txt,0.732199,0
200-300-067.txt,0.732156,0
200-300-068.txt,0.73015,1
200-300-069.txt,0.732567,0
200-300-070.txt,0.729208,1
200-300-071.txt,0.730594,1
200-300-072.txt,0.732672,0
200-300-073.txt,0.737827,2
200-300-074.txt,0.732192,0
200-300-075.txt,0.732714,0
200-300-076.txt,0.731958,0
200-300-077.txt,0.734466,1
200-300-078.txt,0.732213,2
200-300-079.txt,0.738244,1
200-300-080.txt,0.732628,1
200-300-081.txt,0.731377,1
200-300-082.txt,0.732043,1
200-300-083.txt,0.732433,0
200-300-084.txt,0.742132,1
200-300-085.txt,0.732332,1
200-300-086.txt,0.729149,1
200-300-087.txt,0.728777,1
200-300-088.txt,0.733977,1
200-300-089.txt,0.732284,0
200-300-090.txt,0.734717,0
200-300-091.txt,0.731876,0
200-300-092.txt,0.733814,0
200-300-093.txt,0.734425,0
200-300-094.txt,0.733089,0
200-300-095.txt,0.730986,1
200-300-096.txt,0.733779,0
200-300-097.txt,0.730657,2
200-300-098.txt,0.733437,1
200-300-099.txt,0.744489,0
200-300-100.txt,0.733068,0
200-600-001.txt,2.91701,0
200-600-002.txt,2.92247,0
200-600-003.txt,2.90201,0
200-600-004.txt,2.91686,0
200-600-005.txt,2.95845,0
200-600-006.txt,2.91671,0
200-600-007.txt,2.91787,0
200-600-008.txt,2.92926,0
200-600-009.txt,2.9171,0
200-600-010.txt,2.91499,0
200-600-011.txt,2.91462,0
200-600-012.txt,2.91535,0
200-600-013.txt,2.91626,0
200-600-014.txt,2.92339,0
200-600-015.txt,2.91343,0
200-600-016.txt,2.91487,0
200-600-017.txt,2.91398,0
200-600-018.txt,2.92334,0
200-600-019.txt,2.91997,0
200-600-020.txt,2.92249,0
200-600-021.txt,2.85196,0
200-600-022.txt,2.92168,0
200-600-023.txt,2.92699,0
200-600-024.txt,2.92039,0
200-600-025.txt,2.91889,0
200-600-026.txt,2.91633,0
200-600-027.txt,2.91558,0
200-600-028.txt,2.91694,0
200-600-029.txt,2.91898,0
200-600-030.txt,2.91547,0
200-600-031.txt,2.9775,0
200-600-032.txt,2.9196,0
200-600-033.txt,2.91958,0
200-600-034.txt,2.92076,0
200-600-035.txt,2.96048,0
200-600-036.txt,2.91506,0
200-600-037.txt,2.92173,0
200-600-038.txt,2.91776,0
200-600-039.txt,2.89801,0
200-600-040.txt,2.91529,0
200-600-041.txt,2.91483,0
200-600-042.txt,2.91897,0
200-600-043.txt,2.93908,0
200-600-044.txt,2.91987,0
200-600-045.txt,2.9162,0
200-600-046.txt,2.9331,0
200-600-047.txt,2.92968,0
200-600-048.txt,2.91564,0
200-600-049.txt,2.91819,0
200-600-050.txt,2.91849,0
200-600-051.txt,2.91571,0
200-600-052.txt,2.91468,0
200-600-053.txt,2.91589,0
200-600-054.txt,2.9234,0
200-600-055.txt,2.91867,0
200-600-056.txt,2.9171,0
200-600-057.txt,2.91922,0
200-600-058.txt,2.91522,0
200-600-059.txt,2.91748,0
200-600-060.txt,2.95643,0
200-600-061.txt,2.9139,0
200-600-062.txt,2.92371,0
200-600-063.txt,2.91547,0
200-600-064.txt,2.91576,0
200-600-065.txt,2.9147,0
200-600-066.txt,2.91751,0
200-600-067.txt,2.92687,0
200-600-068.txt,2.97968,0
200-600-069.txt,2.98827,0
200-600-070.txt,2.87191,0
200-600-071.txt,2.91701,0
200-600-072.txt,2.91776,0
200-600-073.txt,2.91529,0
200-600-074.txt,2.89053,0
200-600-075.txt,2.96019,0
200-600-076.txt,2.9174,0
200-600-077.txt,2.91025,0
200-600-078.txt,2.91844,0
200-600-079.txt,2.91738,0
200-600-080.txt,2.91707,0
200-600-081.txt,2.91653,0
200-600-082.txt,2.92444,0
200-600-083.txt,2.91591,0
200-600-084.txt,2.91794,0
200-600-085.txt,2.91388,0
200-600-086.txt,2.91651,0
200-600-087.txt,2.91903,0
200-600-088.txt,2.92041,0
200-600-089.txt,2.91725,0
200-600-090.txt,2.92218,0
200-600-091.txt,2.91658,0
200-600-092.txt,2.91674,0
200-600-093.txt,2.9159,0
200-600-094.txt,2.91754,0
200-600-095.txt,2.9182,0
200-600-096.txt,2.91587,0
200-600-097.txt,2.91688,0
200-600-098.txt,2.96662,0
200-600-099.txt,2.91395,0
200-600-100.txt,2.91435,0
200-800-001.txt,5.26125,0
200-800-002.txt,5.17795,0
200-800-003.txt,5.18165,0
200-800-004.txt,5.17699,0
200-800-005.txt,5.17611,0
200-800-006.txt,5.17762,0
200-800-007.txt,5.17818,0
200-800-008.txt,5.18184,0
200-800-009.txt,5.2477,0
200-800-010.txt,5.17632,0
200-800-011.txt,5.17614,0
200-800-012.txt,5.17695,0
200-800-013.txt,5.15507,0
200-800-014.txt,5.28631,0
200-800-015.txt,5.17628,0
200-800-016.txt,5.17444,0
200-800-017.txt,5.17613,0
200-800-018.txt,5.20033,0
200-800-019.txt,5.18084,0
200-800-020.txt,5.17736,0
200-800-021.txt,5.17669,0
200-800-022.txt,5.18552,0
200-800-023.txt,5.17767,0
200-800-024.txt,5.17731,0
200-800-025.txt,5.17418,0
200-800-026.txt,5.18962,0
200-800-027.txt,5.18347,0
200-800-028.txt,5.15421,0
200-800-029.txt,5.17345,0
200-800-030.txt,5.17555,0
200-800-031.txt,5.18157,0
200-800-032.txt,5.17725,0
200-800-033.txt,5.17851,0
200-800-034.txt,5.17878,0
200-800-035.txt,5.18107,0
200-800-036.txt,5.17913,0
200-800-037.txt,5.18858,0
200-800-038.txt,5.18203,0
200-800-039.txt,5.17021,0
200-800-040.txt,5.18282,0
200-800-041.txt,5.19353,0
200-800-042.txt,5.28515,0
200-800-043.txt,5.26481,0
200-800-044.txt,5.17558,0
200-800-045.txt,5.18317,0
200-800-046.txt,5.18035,0
200-800-047.txt,5.18379,0
200-800-048.txt,5.17376,0
200-800-049.txt,5.17645,0
200-800-050.txt,5.17259,0
200-800-051.txt,5.1739,0
200-800-052.txt,5.17566,0
200-800-053.txt,5.17825,0
200-800-054.txt,5.17772,0
200-800-055.txt,5.1825,0
200-800-056.txt,5.27732,0
200-800-057.txt,5.18474,0
200-800-058.txt,5.19463,0
200-800-059.txt,5.18689,0
200-800-060.txt,5.19223,0
200-800-061.txt,5.18135,0
200-800-062.txt,5.21577,0
200-800-063.txt,5.20753,0
200-800-064.txt,5.18426,0
200-800-065.txt,5.18101,0
200-800-066.txt,5.26052,0
200-800-067.txt,5.18262,0
200-800-068.txt,5.17718,0
200-800-069.txt,5.18339,0
200-800-070.txt,5.25099,0
200-800-071.txt,5.18727,0
200-800-072.txt,5.18353,0
200-800-073.txt,5.17832,0
200-800-074.txt,5.21398,0
200-800-075.txt,5.20644,0
200-800-076.txt,5.18583,0
200-800-077.txt,5.17858,0
